entity_type,entity_id,timestamp,attributes,lastfm_username,gender,age,country,playcount,playlists,subscribertype
user,31793,1314286269,"{'lastfm_username': 'serendipity127', 'gender': 'f', 'age': 30, 'country': 'RS', 'playcount': 18834, 'playlists': 2, 'subscribertype': 'base'}",serendipity127,f,30,RS,18834,2,base
user,28353,1241762632,"{'lastfm_username': 'Pocko12', 'gender': 'm', 'age': 58, 'country': 'UK', 'playcount': 89024, 'playlists': 3, 'subscribertype': 'base'}",Pocko12,m,58,UK,89024,3,base
user,36319,1229444315,"{'lastfm_username': 'transparentman', 'gender': 'm', 'age': 26, 'country': '', 'playcount': 28687, 'playlists': 3, 'subscribertype': 'base'}",transparentman,m,26,,28687,3,base
user,16318,1234902191,"{'lastfm_username': 'jasonmorrishall', 'gender': 'm', 'age': 28, 'country': 'US', 'playcount': 209793, 'playlists': 2, 'subscribertype': 'base'}",jasonmorrishall,m,28,US,209793,2,base
user,21445,1225383650,"{'lastfm_username': 'macnob', 'gender': 'm', 'age': 35, 'country': '', 'playcount': 74389, 'playlists': 2, 'subscribertype': 'base'}",macnob,m,35,,74389,2,base
user,6168,1245398009,"{'lastfm_username': 'cini_mini', 'gender': 'f', 'age': 25, 'country': 'RO', 'playcount': 69946, 'playlists': 3, 'subscribertype': 'base'}",cini_mini,f,25,RO,69946,3,base
user,10474,1091308880,"{'lastfm_username': 'Ennui', 'gender': 'm', 'age': 31, 'country': 'UK', 'playcount': 136838, 'playlists': 9, 'subscribertype': 'base'}",Ennui,m,31,UK,136838,9,base
user,16427,1219488728,"{'lastfm_username': 'JBoulier', 'gender': 'm', 'age': 43, 'country': 'FR', 'playcount': 19693, 'playlists': 3, 'subscribertype': 'premium'}",JBoulier,m,43,FR,19693,3,premium
user,3068,1218817189,"{'lastfm_username': 'bailagelatina', 'gender': 'n', 'age': 37, 'country': 'ES', 'playcount': 33752, 'playlists': 2, 'subscribertype': 'base'}",bailagelatina,n,37,ES,33752,2,base
user,816,1209297792,"{'lastfm_username': 'aksamitna', 'gender': 'f', 'age': 22, 'country': 'UM', 'playcount': 60323, 'playlists': 4, 'subscribertype': 'base'}",aksamitna,f,22,UM,60323,4,base
user,17056,1234699044,"{'lastfm_username': 'joeydonovan', 'gender': 'n', 'age': 34, 'country': 'UK', 'playcount': 3496, 'playlists': 2, 'subscribertype': 'base'}",joeydonovan,n,34,UK,3496,2,base
user,37688,1150902579,"{'lastfm_username': 'virtualcourtney', 'gender': 'f', 'age': 32, 'country': 'US', 'playcount': 18396, 'playlists': 3, 'subscribertype': 'base'}",virtualcourtney,f,32,US,18396,3,base
user,13986,1208371928,"{'lastfm_username': 'Hanuczek', 'gender': 'f', 'age': 21, 'country': 'PL', 'playcount': 38331, 'playlists': 2, 'subscribertype': 'base'}",Hanuczek,f,21,PL,38331,2,base
user,25182,1205586996,"{'lastfm_username': 'nannchen59', 'gender': 'f', 'age': 55, 'country': 'DE', 'playcount': 137759, 'playlists': 21, 'subscribertype': 'base'}",nannchen59,f,55,DE,137759,21,base
user,41086,1147270345,"{'lastfm_username': 'weirdan', 'gender': 'm', 'age': 32, 'country': 'UA', 'playcount': 80067, 'playlists': 2, 'subscribertype': 'base'}",weirdan,m,32,UA,80067,2,base
user,23548,1245588471,"{'lastfm_username': 'mindache', 'gender': 'm', 'age': 21, 'country': 'DE', 'playcount': 12005, 'playlists': 4, 'subscribertype': 'base'}",mindache,m,21,DE,12005,4,base
user,14363,1328000861,"{'lastfm_username': 'heming11', 'gender': 'm', 'age': 34, 'country': 'UA', 'playcount': 17360, 'playlists': 2, 'subscribertype': 'premium'}",heming11,m,34,UA,17360,2,premium
user,44232,1233939954,"{'lastfm_username': 'kittyross', 'gender': 'f', 'age': 20, 'country': 'PL', 'playcount': 14236, 'playlists': 3, 'subscribertype': 'base'}",kittyross,f,20,PL,14236,3,base
user,23117,1220984690,"{'lastfm_username': 'Metal_tne_best', 'gender': 'm', 'age': 20, 'country': 'IL', 'playcount': 27687, 'playlists': 2, 'subscribertype': 'base'}",Metal_tne_best,m,20,IL,27687,2,base
user,1691,1176469145,"{'lastfm_username': 'Andyenzo9', 'gender': 'm', 'age': 19, 'country': 'US', 'playcount': 63358, 'playlists': 2, 'subscribertype': 'base'}",Andyenzo9,m,19,US,63358,2,base
user,260,1249323094,"{'lastfm_username': 'abskid', 'gender': 'f', 'age': 27, 'country': 'US', 'playcount': 9710, 'playlists': 2, 'subscribertype': 'base'}",abskid,f,27,US,9710,2,base
user,4513,1217367054,"{'lastfm_username': 'brainiac86', 'gender': 'm', 'age': 28, 'country': 'US', 'playcount': 29050, 'playlists': 2, 'subscribertype': 'base'}",brainiac86,m,28,US,29050,2,base
user,34216,1184486599,"{'lastfm_username': 'sunnyplaya', 'gender': 'f', 'age': 44, 'country': 'FR', 'playcount': 81673, 'playlists': 2, 'subscribertype': 'base'}",sunnyplaya,f,44,FR,81673,2,base
user,11408,1142105211,"{'lastfm_username': 'fenster_bank', 'gender': 'm', 'age': 39, 'country': 'DE', 'playcount': 49712, 'playlists': 3, 'subscribertype': 'base'}",fenster_bank,m,39,DE,49712,3,base
user,16045,1182890823,"{'lastfm_username': 'jackhammer_go', 'gender': 'm', 'age': 42, 'country': 'UK', 'playcount': 77668, 'playlists': 2, 'subscribertype': 'base'}",jackhammer_go,m,42,UK,77668,2,base
user,20963,1188713427,"{'lastfm_username': 'lowlytootle', 'gender': 'f', 'age': 31, 'country': 'US', 'playcount': 33277, 'playlists': 3, 'subscribertype': 'premium'}",lowlytootle,f,31,US,33277,3,premium
user,19594,1268563310,"{'lastfm_username': 'lamigra69', 'gender': 'm', 'age': 21, 'country': 'US', 'playcount': 57163, 'playlists': 4, 'subscribertype': 'base'}",lamigra69,m,21,US,57163,4,base
user,18304,1074583974,"{'lastfm_username': 'keithws', 'gender': 'm', 'age': 35, 'country': 'US', 'playcount': 32857, 'playlists': 2, 'subscribertype': 'base'}",keithws,m,35,US,32857,2,base
user,31820,1184796613,"{'lastfm_username': 'sergiomb', 'gender': 'n', 'age': 34, 'country': 'US', 'playcount': 48598, 'playlists': 2, 'subscribertype': 'base'}",sergiomb,n,34,US,48598,2,base
user,2014,1083626485,"{'lastfm_username': 'Anthropic', 'gender': 'm', 'age': 30, 'country': 'US', 'playcount': 23583, 'playlists': 2, 'subscribertype': 'base'}",Anthropic,m,30,US,23583,2,base
user,14571,1227775940,"{'lastfm_username': 'hinkelpinkel', 'gender': 'm', 'age': 36, 'country': 'NO', 'playcount': 49173, 'playlists': 2, 'subscribertype': 'base'}",hinkelpinkel,m,36,NO,49173,2,base
user,5410,1231035424,"{'lastfm_username': 'casualnik', 'gender': 'm', 'age': 27, 'country': 'RU', 'playcount': 29390, 'playlists': 3, 'subscribertype': 'base'}",casualnik,m,27,RU,29390,3,base
user,15794,1197029873,"{'lastfm_username': 'isharaminaret', 'gender': 'f', 'age': 33, 'country': 'AU', 'playcount': 120421, 'playlists': 3, 'subscribertype': 'base'}",isharaminaret,f,33,AU,120421,3,base
user,38022,1153517473,"{'lastfm_username': 'warhead666', 'gender': 'm', 'age': 24, 'country': 'DE', 'playcount': 64405, 'playlists': 2, 'subscribertype': 'base'}",warhead666,m,24,DE,64405,2,base
user,17104,1267978444,"{'lastfm_username': 'JohnHSmith', 'gender': 'm', 'age': 22, 'country': 'RU', 'playcount': 83766, 'playlists': 2, 'subscribertype': 'base'}",JohnHSmith,m,22,RU,83766,2,base
user,10086,1222001335,"{'lastfm_username': 'elendaeril', 'gender': 'm', 'age': 35, 'country': 'NL', 'playcount': 37627, 'playlists': 7, 'subscribertype': 'base'}",elendaeril,m,35,NL,37627,7,base
user,34642,1206319166,"{'lastfm_username': 'tainah_', 'gender': 'f', 'age': 23, 'country': 'BR', 'playcount': 78974, 'playlists': 9, 'subscribertype': 'base'}",tainah_,f,23,BR,78974,9,base
user,1233,1276790486,"{'lastfm_username': 'Aloeiscious', 'gender': 'f', 'age': 43, 'country': 'US', 'playcount': 7992, 'playlists': 4, 'subscribertype': 'base'}",Aloeiscious,f,43,US,7992,4,base
user,5171,1244724889,"{'lastfm_username': 'candicide', 'gender': 'f', 'age': 37, 'country': 'US', 'playcount': 16248, 'playlists': 4, 'subscribertype': 'base'}",candicide,f,37,US,16248,4,base
user,8156,1104940116,"{'lastfm_username': 'Demooni', 'gender': 'n', 'age': 26, 'country': '', 'playcount': 37204, 'playlists': 4, 'subscribertype': 'base'}",Demooni,n,26,,37204,4,base
user,16475,1262422118,"{'lastfm_username': 'jdjanze', 'gender': 'm', 'age': 25, 'country': 'CA', 'playcount': 51664, 'playlists': 218, 'subscribertype': 'base'}",jdjanze,m,25,CA,51664,218,base
user,30521,1155729230,"{'lastfm_username': 'Roostophe', 'gender': 'm', 'age': 25, 'country': 'UK', 'playcount': 29543, 'playlists': 3, 'subscribertype': 'base'}",Roostophe,m,25,UK,29543,3,base
user,38468,1229617003,"{'lastfm_username': 'Wizun', 'gender': 'm', 'age': 40, 'country': 'PL', 'playcount': 63885, 'playlists': 2, 'subscribertype': 'base'}",Wizun,m,40,PL,63885,2,base
user,11240,1266723947,"{'lastfm_username': 'fastmaddy', 'gender': 'f', 'age': 34, 'country': 'US', 'playcount': 11883, 'playlists': 3, 'subscribertype': 'base'}",fastmaddy,f,34,US,11883,3,base
user,26901,1288212153,"{'lastfm_username': 'oralila', 'gender': 'f', 'age': 39, 'country': 'IT', 'playcount': 5082, 'playlists': 5, 'subscribertype': 'base'}",oralila,f,39,IT,5082,5,base
user,27723,1243358029,"{'lastfm_username': 'percaso269', 'gender': 'm', 'age': 27, 'country': 'UK', 'playcount': 26806, 'playlists': 3, 'subscribertype': 'base'}",percaso269,m,27,UK,26806,3,base
user,9563,1114997701,"{'lastfm_username': 'duz', 'gender': 'f', 'age': 39, 'country': 'US', 'playcount': 57580, 'playlists': 2, 'subscribertype': 'base'}",duz,f,39,US,57580,2,base
user,25683,1152222533,"{'lastfm_username': 'Nexxxxxx', 'gender': 'm', 'age': 25, 'country': 'BE', 'playcount': 80055, 'playlists': 4, 'subscribertype': 'base'}",Nexxxxxx,m,25,BE,80055,4,base
user,13434,1231081912,"{'lastfm_username': 'GreatPretenderr', 'gender': 'm', 'age': 23, 'country': 'RU', 'playcount': 93173, 'playlists': 2, 'subscribertype': 'base'}",GreatPretenderr,m,23,RU,93173,2,base
user,2274,1245477033,"{'lastfm_username': 'Arekusandaro', 'gender': 'm', 'age': 22, 'country': '', 'playcount': 66295, 'playlists': 2, 'subscribertype': 'base'}",Arekusandaro,m,22,,66295,2,base
user,40532,1151704012,"{'lastfm_username': 'Napfstylez', 'gender': 'm', 'age': 24, 'country': 'DE', 'playcount': 78221, 'playlists': 2, 'subscribertype': 'base'}",Napfstylez,m,24,DE,78221,2,base
user,44365,1229190680,"{'lastfm_username': 'Musical_Lupus', 'gender': 'n', 'age': 23, 'country': 'RU', 'playcount': 27479, 'playlists': 3, 'subscribertype': 'base'}",Musical_Lupus,n,23,RU,27479,3,base
user,9136,1225683192,"{'lastfm_username': 'dougwastaken', 'gender': 'm', 'age': 30, 'country': 'US', 'playcount': 72052, 'playlists': 4, 'subscribertype': 'base'}",dougwastaken,m,30,US,72052,4,base
user,20361,1311195661,"{'lastfm_username': 'lilORANG', 'gender': 'n', 'age': 20, 'country': 'US', 'playcount': 22446, 'playlists': 2, 'subscribertype': 'base'}",lilORANG,n,20,US,22446,2,base
user,42264,1194793423,"{'lastfm_username': 'ninendorphine', 'gender': 'f', 'age': 27, 'country': 'GE', 'playcount': 23380, 'playlists': 2, 'subscribertype': 'base'}",ninendorphine,f,27,GE,23380,2,base
user,24425,1271244166,"{'lastfm_username': 'MRDOKHOLLY', 'gender': 'm', 'age': 57, 'country': 'AQ', 'playcount': 1687, 'playlists': 3, 'subscribertype': 'base'}",MRDOKHOLLY,m,57,AQ,1687,3,base
user,37403,1151867201,"{'lastfm_username': 'venusasaboy', 'gender': 'm', 'age': 27, 'country': 'FR', 'playcount': 47279, 'playlists': 2, 'subscribertype': 'base'}",venusasaboy,m,27,FR,47279,2,base
user,16441,1280205113,"{'lastfm_username': 'jcaulk215', 'gender': 'm', 'age': 52, 'country': 'US', 'playcount': 5056, 'playlists': 20, 'subscribertype': 'base'}",jcaulk215,m,52,US,5056,20,base
user,19840,1302388832,"{'lastfm_username': 'LeafElf', 'gender': 'n', 'age': 21, 'country': 'US', 'playcount': 45694, 'playlists': 2, 'subscribertype': 'base'}",LeafElf,n,21,US,45694,2,base
user,7089,1315704170,"{'lastfm_username': 'Cybermob', 'gender': 'm', 'age': 22, 'country': 'RU', 'playcount': 95774, 'playlists': 2, 'subscribertype': 'base'}",Cybermob,m,22,RU,95774,2,base
user,29085,1180924469,"{'lastfm_username': 'quinnhu', 'gender': 'm', 'age': 20, 'country': 'US', 'playcount': 33507, 'playlists': 2, 'subscribertype': 'base'}",quinnhu,m,20,US,33507,2,base
user,35475,1300587624,"{'lastfm_username': 'theplasticmind', 'gender': 'f', 'age': 18, 'country': 'BR', 'playcount': 90869, 'playlists': 2, 'subscribertype': 'base'}",theplasticmind,f,18,BR,90869,2,base
user,24957,1314978559,"{'lastfm_username': 'my_name_is_anna', 'gender': 'f', 'age': 25, 'country': '', 'playcount': 10234, 'playlists': 5, 'subscribertype': 'base'}",my_name_is_anna,f,25,,10234,5,base
user,4666,1211379061,"{'lastfm_username': 'Brostin', 'gender': 'm', 'age': 20, 'country': 'DE', 'playcount': 35774, 'playlists': 2, 'subscribertype': 'base'}",Brostin,m,20,DE,35774,2,base
user,31229,1142886302,"{'lastfm_username': 'sarahk422', 'gender': 'f', 'age': 25, 'country': 'US', 'playcount': 2579, 'playlists': 2, 'subscribertype': 'base'}",sarahk422,f,25,US,2579,2,base
user,9537,1243549777,"{'lastfm_username': 'durtyshep89', 'gender': 'm', 'age': 25, 'country': 'US', 'playcount': 68704, 'playlists': 9, 'subscribertype': 'base'}",durtyshep89,m,25,US,68704,9,base
user,6258,1263507582,"{'lastfm_username': 'ClaraOrti', 'gender': 'f', 'age': 26, 'country': 'ES', 'playcount': 17952, 'playlists': 2, 'subscribertype': 'base'}",ClaraOrti,f,26,ES,17952,2,base
user,18679,1107551866,"{'lastfm_username': 'kirloo', 'gender': 'm', 'age': 35, 'country': 'DK', 'playcount': 95988, 'playlists': 3, 'subscribertype': 'base'}",kirloo,m,35,DK,95988,3,base
user,24126,1167077210,"{'lastfm_username': 'Monocorp', 'gender': 'm', 'age': 25, 'country': 'CL', 'playcount': 19134, 'playlists': 2, 'subscribertype': 'base'}",Monocorp,m,25,CL,19134,2,base
user,6010,1220733415,"{'lastfm_username': 'Chris_Gamgee', 'gender': 'm', 'age': 27, 'country': 'NL', 'playcount': 117056, 'playlists': 3, 'subscribertype': 'base'}",Chris_Gamgee,m,27,NL,117056,3,base
user,3953,1131598514,"{'lastfm_username': 'bjtitus', 'gender': 'm', 'age': 24, 'country': 'US', 'playcount': 26290, 'playlists': 4, 'subscribertype': 'base'}",bjtitus,m,24,US,26290,4,base
user,35900,1175199205,"{'lastfm_username': 'TinyShrine', 'gender': 'm', 'age': 34, 'country': 'US', 'playcount': 84719, 'playlists': 2, 'subscribertype': 'base'}",TinyShrine,m,34,US,84719,2,base
user,21689,1194209693,"{'lastfm_username': 'makefunofthem', 'gender': 'f', 'age': 23, 'country': 'UK', 'playcount': 52447, 'playlists': 3, 'subscribertype': 'base'}",makefunofthem,f,23,UK,52447,3,base
user,21062,1167416545,"{'lastfm_username': 'Lucie4music', 'gender': 'f', 'age': 23, 'country': 'UK', 'playcount': 73888, 'playlists': 2, 'subscribertype': 'base'}",Lucie4music,f,23,UK,73888,2,base
user,29685,1195661888,"{'lastfm_username': 'redheadqueen', 'gender': 'n', 'age': 25, 'country': 'PL', 'playcount': 214911, 'playlists': 2, 'subscribertype': 'base'}",redheadqueen,n,25,PL,214911,2,base
user,4900,1235231104,"{'lastfm_username': 'burntoutcar', 'gender': 'm', 'age': 38, 'country': 'UK', 'playcount': 34428, 'playlists': 2, 'subscribertype': 'base'}",burntoutcar,m,38,UK,34428,2,base
user,6131,1196298263,"{'lastfm_username': 'Ciemnik', 'gender': 'm', 'age': 29, 'country': 'PL', 'playcount': 9016, 'playlists': 4, 'subscribertype': 'base'}",Ciemnik,m,29,PL,9016,4,base
user,40758,1193687068,"{'lastfm_username': 'BeaLu_punk', 'gender': 'f', 'age': 23, 'country': '', 'playcount': 27636, 'playlists': 5, 'subscribertype': 'base'}",BeaLu_punk,f,23,,27636,5,base
user,4451,1270210956,"{'lastfm_username': 'BoscoMi', 'gender': 'n', 'age': 21, 'country': 'KP', 'playcount': 69657, 'playlists': 2, 'subscribertype': 'base'}",BoscoMi,n,21,KP,69657,2,base
user,13749,1163830574,"{'lastfm_username': 'GusYutaka', 'gender': 'm', 'age': 25, 'country': 'BR', 'playcount': 479943, 'playlists': 2, 'subscribertype': 'base'}",GusYutaka,m,25,BR,479943,2,base
user,32507,1182978776,"{'lastfm_username': 'sinclairtyler', 'gender': 'm', 'age': 27, 'country': 'CA', 'playcount': 33527, 'playlists': 2, 'subscribertype': 'base'}",sinclairtyler,m,27,CA,33527,2,base
user,37230,1201986532,"{'lastfm_username': 'Vanessasolitude', 'gender': 'f', 'age': 26, 'country': 'BR', 'playcount': 26049, 'playlists': 4, 'subscribertype': 'base'}",Vanessasolitude,f,26,BR,26049,4,base
user,40981,1237398446,"{'lastfm_username': 'sugar-rose', 'gender': 'f', 'age': 38, 'country': 'JP', 'playcount': 57720, 'playlists': 3, 'subscribertype': 'base'}",sugar-rose,f,38,JP,57720,3,base
user,40928,1264793305,"{'lastfm_username': 'wr4th1991', 'gender': 'm', 'age': 23, 'country': 'RU', 'playcount': 14890, 'playlists': 4, 'subscribertype': 'base'}",wr4th1991,m,23,RU,14890,4,base
user,19387,1145181431,"{'lastfm_username': 'KyleNumann', 'gender': 'm', 'age': 29, 'country': 'US', 'playcount': 26934, 'playlists': 2, 'subscribertype': 'base'}",KyleNumann,m,29,US,26934,2,base
user,14723,1155903587,"{'lastfm_username': 'HoneyLaZonga', 'gender': 'm', 'age': 25, 'country': 'DE', 'playcount': 24968, 'playlists': 2, 'subscribertype': 'base'}",HoneyLaZonga,m,25,DE,24968,2,base
user,24374,1204036496,"{'lastfm_username': 'mpn-aup', 'gender': 'm', 'age': 21, 'country': 'CZ', 'playcount': 26709, 'playlists': 2, 'subscribertype': 'base'}",mpn-aup,m,21,CZ,26709,2,base
user,10557,1170751443,"{'lastfm_username': '_eraserhead_', 'gender': 'm', 'age': 32, 'country': 'TR', 'playcount': 93279, 'playlists': 2, 'subscribertype': 'base'}",_eraserhead_,m,32,TR,93279,2,base
user,16023,1233942795,"{'lastfm_username': 'jacekkat', 'gender': 'm', 'age': 39, 'country': 'DK', 'playcount': 1019, 'playlists': 3, 'subscribertype': 'base'}",jacekkat,m,39,DK,1019,3,base
user,27939,1213811283,"{'lastfm_username': 'Phoebe_Poison', 'gender': 'f', 'age': 24, 'country': 'PL', 'playcount': 76422, 'playlists': 3, 'subscribertype': 'base'}",Phoebe_Poison,f,24,PL,76422,3,base
user,39347,1289932842,"{'lastfm_username': 'yukeadora', 'gender': 'f', 'age': 23, 'country': 'ID', 'playcount': 29412, 'playlists': 5, 'subscribertype': 'base'}",yukeadora,f,23,ID,29412,5,base
user,28986,1093566270,"{'lastfm_username': 'Qballbeg', 'gender': 'm', 'age': 28, 'country': 'NL', 'playcount': 57699, 'playlists': 2, 'subscribertype': 'base'}",Qballbeg,m,28,NL,57699,2,base
user,32948,1217539179,"{'lastfm_username': 'smukielka', 'gender': 'f', 'age': 23, 'country': 'PL', 'playcount': 37896, 'playlists': 4, 'subscribertype': 'base'}",smukielka,f,23,PL,37896,4,base
user,10983,1217581974,"{'lastfm_username': 'eyeofthegreen', 'gender': 'f', 'age': 27, 'country': 'TR', 'playcount': 19947, 'playlists': 2, 'subscribertype': 'base'}",eyeofthegreen,f,27,TR,19947,2,base
user,28665,1302873915,"{'lastfm_username': 'Priscilla_Prado', 'gender': 'f', 'age': 24, 'country': 'BR', 'playcount': 55239, 'playlists': 2, 'subscribertype': 'base'}",Priscilla_Prado,f,24,BR,55239,2,base
user,16279,1107527990,"{'lastfm_username': 'Jargo', 'gender': 'm', 'age': 37, 'country': 'DE', 'playcount': 83185, 'playlists': 2, 'subscribertype': 'base'}",Jargo,m,37,DE,83185,2,base
user,10868,1218912400,"{'lastfm_username': 'Evil--Angel', 'gender': 'f', 'age': 26, 'country': 'UK', 'playcount': 8398, 'playlists': 8, 'subscribertype': 'base'}",Evil--Angel,f,26,UK,8398,8,base
user,33274,1180359285,"{'lastfm_username': 'Sotijaz', 'gender': 'm', 'age': 21, 'country': 'FI', 'playcount': 13992, 'playlists': 2, 'subscribertype': 'base'}",Sotijaz,m,21,FI,13992,2,base
user,10343,1129391289,"{'lastfm_username': 'emma5036', 'gender': 'f', 'age': 35, 'country': 'UK', 'playcount': 9283, 'playlists': 2, 'subscribertype': 'base'}",emma5036,f,35,UK,9283,2,base
user,40855,1261426238,"{'lastfm_username': 'zaiiii', 'gender': 'f', 'age': 22, 'country': 'US', 'playcount': 22449, 'playlists': 5, 'subscribertype': 'base'}",zaiiii,f,22,US,22449,5,base
user,23940,1194210230,"{'lastfm_username': 'mmuussttaaffaa', 'gender': 'm', 'age': 30, 'country': 'TR', 'playcount': 7271, 'playlists': 2, 'subscribertype': 'base'}",mmuussttaaffaa,m,30,TR,7271,2,base
user,31952,1218467194,"{'lastfm_username': 'Shabs67', 'gender': 'n', 'age': 38, 'country': 'UK', 'playcount': 12563, 'playlists': 3, 'subscribertype': 'base'}",Shabs67,n,38,UK,12563,3,base
user,13836,1236959040,"{'lastfm_username': 'HaDupa', 'gender': 'f', 'age': 30, 'country': 'RU', 'playcount': 2389, 'playlists': 2, 'subscribertype': 'base'}",HaDupa,f,30,RU,2389,2,base
user,22752,1241841697,"{'lastfm_username': 'McShrimpton', 'gender': 'm', 'age': 42, 'country': 'US', 'playcount': 15468, 'playlists': 2, 'subscribertype': 'premium'}",McShrimpton,m,42,US,15468,2,premium
user,11773,1268866607,"{'lastfm_username': 'flowerybrains', 'gender': 'f', 'age': 25, 'country': '', 'playcount': 37222, 'playlists': 2, 'subscribertype': 'base'}",flowerybrains,f,25,,37222,2,base
user,18120,1219739142,"{'lastfm_username': 'katelynny7268', 'gender': 'f', 'age': 36, 'country': 'US', 'playcount': 21159, 'playlists': 3, 'subscribertype': 'base'}",katelynny7268,f,36,US,21159,3,base
user,8308,1224098175,"{'lastfm_username': 'Dettu', 'gender': 'm', 'age': 21, 'country': 'IT', 'playcount': 78336, 'playlists': 5, 'subscribertype': 'base'}",Dettu,m,21,IT,78336,5,base
user,14988,1188973137,"{'lastfm_username': 'IAmFTA', 'gender': 'f', 'age': 22, 'country': 'US', 'playcount': 106736, 'playlists': 3, 'subscribertype': 'base'}",IAmFTA,f,22,US,106736,3,base
user,9166,1183627327,"{'lastfm_username': 'dpmssf', 'gender': 'm', 'age': 31, 'country': 'BE', 'playcount': 21604, 'playlists': 3, 'subscribertype': 'base'}",dpmssf,m,31,BE,21604,3,base
user,38081,1154935500,"{'lastfm_username': 'wclarkhudson', 'gender': 'f', 'age': 43, 'country': 'US', 'playcount': 30, 'playlists': 4, 'subscribertype': 'base'}",wclarkhudson,f,43,US,30,4,base
user,42961,1131741175,"{'lastfm_username': 'Extolment', 'gender': 'f', 'age': 29, 'country': 'UK', 'playcount': 36580, 'playlists': 2, 'subscribertype': 'base'}",Extolment,f,29,UK,36580,2,base
user,16625,1309124478,"{'lastfm_username': 'JeRedondo', 'gender': 'm', 'age': 20, 'country': 'BR', 'playcount': 14438, 'playlists': 2, 'subscribertype': 'base'}",JeRedondo,m,20,BR,14438,2,base
user,8986,1199667090,"{'lastfm_username': 'Domino_Naitor', 'gender': 'm', 'age': 28, 'country': 'US', 'playcount': 19563, 'playlists': 2, 'subscribertype': 'base'}",Domino_Naitor,m,28,US,19563,2,base
user,30649,1243016029,"{'lastfm_username': 'RPCasarini', 'gender': 'm', 'age': 30, 'country': 'BR', 'playcount': 12000, 'playlists': 2, 'subscribertype': 'premium'}",RPCasarini,m,30,BR,12000,2,premium
user,30969,1197579142,"{'lastfm_username': 'Sagara22', 'gender': 'm', 'age': 21, 'country': 'ES', 'playcount': 52436, 'playlists': 4, 'subscribertype': 'base'}",Sagara22,m,21,ES,52436,4,base
user,13163,1196665387,"{'lastfm_username': 'goebicyu', 'gender': 'f', 'age': 41, 'country': '', 'playcount': 19767, 'playlists': 2, 'subscribertype': 'base'}",goebicyu,f,41,,19767,2,base
user,10798,1235383923,"{'lastfm_username': 'eugenerocknroll', 'gender': 'm', 'age': 23, 'country': 'FJ', 'playcount': 96834, 'playlists': 2, 'subscribertype': 'base'}",eugenerocknroll,m,23,FJ,96834,2,base
user,4584,1161280488,"{'lastfm_username': 'brennnnan', 'gender': 'm', 'age': 22, 'country': 'UK', 'playcount': 17668, 'playlists': 4, 'subscribertype': 'base'}",brennnnan,m,22,UK,17668,4,base
user,12374,1141635508,"{'lastfm_username': 'fuzzer', 'gender': 'f', 'age': 32, 'country': 'US', 'playcount': 57507, 'playlists': 2, 'subscribertype': 'base'}",fuzzer,f,32,US,57507,2,base
user,21425,1226686084,"{'lastfm_username': 'machi123', 'gender': 'm', 'age': 40, 'country': 'ES', 'playcount': 64942, 'playlists': 15, 'subscribertype': 'premium'}",machi123,m,40,ES,64942,15,premium
user,1889,1308623977,"{'lastfm_username': 'ankurmoulik', 'gender': 'm', 'age': 23, 'country': 'IN', 'playcount': 8859, 'playlists': 3, 'subscribertype': 'base'}",ankurmoulik,m,23,IN,8859,3,base
user,21974,1261855253,"{'lastfm_username': 'Marco7_1', 'gender': 'm', 'age': 27, 'country': 'CL', 'playcount': 51606, 'playlists': 2, 'subscribertype': 'base'}",Marco7_1,m,27,CL,51606,2,base
user,25406,1225372141,"{'lastfm_username': 'Nedenaaneen', 'gender': 'm', 'age': 83, 'country': 'TR', 'playcount': 21725, 'playlists': 2, 'subscribertype': 'base'}",Nedenaaneen,m,83,TR,21725,2,base
user,41862,1130257612,"{'lastfm_username': 'my_plasticxyou', 'gender': 'm', 'age': 29, 'country': 'US', 'playcount': 115694, 'playlists': 2, 'subscribertype': 'base'}",my_plasticxyou,m,29,US,115694,2,base
user,43132,1249109694,"{'lastfm_username': 'OidosSangrantes', 'gender': 'f', 'age': 27, 'country': 'MX', 'playcount': 61621, 'playlists': 2, 'subscribertype': 'base'}",OidosSangrantes,f,27,MX,61621,2,base
user,754,1277460845,"{'lastfm_username': 'aJmaSarijaM', 'gender': 'f', 'age': 23, 'country': 'BA', 'playcount': 30448, 'playlists': 16, 'subscribertype': 'base'}",aJmaSarijaM,f,23,BA,30448,16,base
user,27899,1201026472,"{'lastfm_username': 'PhenomV2', 'gender': 'm', 'age': 24, 'country': 'UK', 'playcount': 45713, 'playlists': 3, 'subscribertype': 'base'}",PhenomV2,m,24,UK,45713,3,base
user,2975,1215339836,"{'lastfm_username': 'Babbicciu', 'gender': 'm', 'age': 31, 'country': 'IT', 'playcount': 8096, 'playlists': 3, 'subscribertype': 'base'}",Babbicciu,m,31,IT,8096,3,base
user,26081,1209893702,"{'lastfm_username': 'Nofenigma', 'gender': 'f', 'age': 26, 'country': 'SE', 'playcount': 79770, 'playlists': 2, 'subscribertype': 'base'}",Nofenigma,f,26,SE,79770,2,base
user,6581,1230223467,"{'lastfm_username': 'connorbh', 'gender': 'm', 'age': 21, 'country': 'UK', 'playcount': 13378, 'playlists': 2, 'subscribertype': 'base'}",connorbh,m,21,UK,13378,2,base
